timestamp,machine_id,vibration,acoustic,temperature,current,IMF_1,IMF_2,IMF_3,signature_valid,seq_gap,inter_arrival_ms,label,label_name
2024-07-01 08:37:08,M01,0.815,0.627,67.42,12.29,0.152,-0.028,0.068,0,18,1061,4,USURPATION
2024-07-01 08:37:09,M02,0.816,0.471,66.96,12.04,0.12,-0.055,-0.059,0,3,1092,4,USURPATION
2024-07-01 08:37:10,M02,0.836,0.613,64.79,13.01,0.138,0.069,-0.028,0,-26,1147,4,USURPATION
2024-07-01 08:37:11,M01,0.769,0.514,64.62,12.19,0.173,0.07,0.004,0,30,1191,4,USURPATION
2024-07-01 08:37:12,M03,0.767,0.584,68.62,11.63,0.127,0.038,-0.018,0,-35,1055,4,USURPATION
2024-07-01 08:37:13,M02,0.793,0.595,64.36,12.37,0.206,-0.087,-0.0,0,5,534,4,USURPATION
2024-07-01 08:37:14,M02,0.735,0.583,66.49,12.38,0.181,-0.007,-0.003,0,3,1104,4,USURPATION
2024-07-01 08:37:15,M03,0.819,0.625,64.18,11.79,0.215,-0.092,0.016,0,2,1310,4,USURPATION
2024-07-01 08:37:16,M03,0.851,0.636,61.14,11.4,0.13,-0.01,-0.033,0,32,468,4,USURPATION
2024-07-01 08:37:17,M02,0.763,0.562,62.44,12.26,0.121,0.044,0.008,0,4,537,4,USURPATION
2024-07-01 08:37:18,M01,0.82,0.561,65.79,12.02,0.215,0.067,-0.039,0,29,774,4,USURPATION
2024-07-01 08:37:19,M03,0.767,0.599,66.4,11.22,0.167,0.032,-0.014,0,-18,1289,4,USURPATION
2024-07-01 08:37:20,M03,0.748,0.524,65.8,12.12,0.151,0.086,-0.061,0,-32,757,4,USURPATION
2024-07-01 08:37:21,M03,0.901,0.577,67.31,11.67,0.194,0.017,-0.014,0,4,1293,4,USURPATION
2024-07-01 08:37:22,M02,0.749,0.667,65.76,11.22,0.192,-0.016,-0.02,0,9,1084,4,USURPATION
2024-07-01 08:37:23,M02,0.735,0.526,63.37,11.81,0.1,0.059,0.035,0,22,835,4,USURPATION
2024-07-01 08:37:24,M02,0.809,0.584,66.18,12.64,0.226,0.062,-0.001,0,44,1902,4,USURPATION
2024-07-01 08:37:25,M02,0.812,0.571,65.31,12.61,0.141,-0.036,0.005,0,-49,625,4,USURPATION
2024-07-01 08:37:26,M01,0.832,0.7,63.78,12.47,0.242,0.026,0.0,0,-30,1019,4,USURPATION
2024-07-01 08:37:27,M02,0.898,0.574,65.93,12.13,0.097,-0.02,-0.075,0,-28,722,4,USURPATION
2024-07-01 08:37:28,M02,0.76,0.577,65.12,12.29,0.175,-0.137,-0.071,0,-33,1118,4,USURPATION
2024-07-01 08:37:29,M01,0.77,0.55,63.72,12.04,0.151,0.03,-0.01,0,-37,735,4,USURPATION
2024-07-01 08:37:30,M02,0.878,0.601,64.6,11.43,0.066,-0.089,0.011,0,-31,875,4,USURPATION
2024-07-01 08:37:31,M01,0.845,0.614,67.86,11.53,0.192,0.022,-0.007,0,22,787,4,USURPATION
2024-07-01 08:37:32,M03,0.838,0.557,67.79,11.68,0.068,-0.105,-0.03,0,-42,930,4,USURPATION
2024-07-01 08:37:33,M01,0.769,0.649,65.35,12.7,0.146,-0.049,-0.008,0,-28,1307,4,USURPATION
2024-07-01 08:37:34,M03,0.855,0.614,65.08,12.54,0.213,-0.03,-0.011,0,-11,585,4,USURPATION
2024-07-01 08:37:35,M02,0.839,0.643,62.02,11.44,0.135,0.082,0.029,0,29,762,4,USURPATION
2024-07-01 08:37:36,M01,0.808,0.584,68.48,12.02,0.117,-0.037,0.027,0,-35,888,4,USURPATION
2024-07-01 08:37:37,M03,0.77,0.613,67.08,11.78,0.199,-0.074,-0.019,0,-37,943,4,USURPATION
2024-07-01 08:37:38,M01,0.804,0.59,66.5,11.91,0.148,0.025,-0.001,0,-43,1421,4,USURPATION
2024-07-01 08:37:39,M02,0.88,0.673,60.3,11.72,0.141,-0.015,0.011,0,-39,775,4,USURPATION
2024-07-01 08:37:40,M02,0.744,0.606,65.04,12.71,0.221,0.054,0.016,0,-49,1292,4,USURPATION
2024-07-01 08:37:41,M02,0.759,0.601,64.7,11.98,0.105,-0.069,0.06,0,-12,1467,4,USURPATION
2024-07-01 08:37:42,M02,0.768,0.578,66.36,12.1,0.138,0.014,-0.0,0,-3,962,4,USURPATION
2024-07-01 08:37:43,M02,0.778,0.575,64.04,12.1,0.202,0.168,0.043,0,-8,703,4,USURPATION
2024-07-01 08:37:44,M01,0.798,0.612,64.48,11.47,0.101,-0.017,-0.041,0,-17,1374,4,USURPATION
2024-07-01 08:37:45,M02,0.846,0.641,66.23,12.05,0.245,0.012,-0.022,0,-48,1262,4,USURPATION
2024-07-01 08:37:46,M03,0.822,0.567,63.37,12.53,0.15,-0.114,-0.076,0,11,675,4,USURPATION
2024-07-01 08:37:47,M03,0.802,0.607,63.78,12.74,0.202,-0.059,0.006,0,44,1523,4,USURPATION
2024-07-01 08:37:48,M03,0.812,0.61,65.36,11.4,0.202,0.031,0.024,0,38,801,4,USURPATION
2024-07-01 08:37:49,M01,0.83,0.618,67.7,11.22,0.153,-0.023,-0.091,0,-3,957,4,USURPATION
2024-07-01 08:37:50,M02,0.715,0.516,66.62,12.02,0.137,0.042,0.008,0,-29,1205,4,USURPATION
2024-07-01 08:37:51,M02,0.852,0.555,67.16,12.56,0.158,0.029,0.023,0,0,1476,4,USURPATION
2024-07-01 08:37:52,M02,0.758,0.533,65.09,12.17,0.194,-0.09,0.021,0,-27,1100,4,USURPATION
2024-07-01 08:37:53,M02,0.777,0.602,68.02,12.34,0.113,0.069,-0.042,0,-4,925,4,USURPATION
2024-07-01 08:37:54,M02,0.816,0.556,61.39,11.3,0.103,-0.085,0.029,0,-44,882,4,USURPATION
2024-07-01 08:37:55,M01,0.795,0.576,69.11,11.7,0.231,-0.053,0.001,0,45,925,4,USURPATION
2024-07-01 08:37:56,M03,0.823,0.542,69.37,10.87,0.125,0.015,0.022,0,-32,1717,4,USURPATION
2024-07-01 08:37:57,M03,0.806,0.581,65.9,11.92,0.177,0.107,-0.004,0,-20,1143,4,USURPATION
2024-07-01 08:37:58,M02,0.784,0.545,66.67,10.89,0.151,-0.069,0.015,0,3,1056,4,USURPATION
2024-07-01 08:37:59,M03,0.875,0.638,64.88,12.67,0.153,0.01,0.041,0,-14,1266,4,USURPATION
2024-07-01 08:38:00,M01,0.834,0.624,64.53,12.78,0.229,0.01,-0.006,0,-8,946,4,USURPATION
2024-07-01 08:38:01,M03,0.814,0.608,63.71,12.06,0.156,0.045,0.011,0,-2,1456,4,USURPATION
2024-07-01 08:38:02,M01,0.833,0.586,64.86,11.22,0.143,0.081,0.046,0,39,1169,4,USURPATION
2024-07-01 08:38:03,M02,0.764,0.5,66.1,12.18,0.147,-0.028,-0.004,0,43,918,4,USURPATION
2024-07-01 08:38:04,M01,0.907,0.578,65.82,12.94,0.136,0.069,-0.039,0,-18,856,4,USURPATION
2024-07-01 08:38:05,M02,0.745,0.563,69.03,12.23,0.128,0.091,0.025,0,-48,501,4,USURPATION
2024-07-01 08:38:06,M02,0.804,0.613,65.17,12.59,0.136,0.122,0.053,0,-43,1306,4,USURPATION
2024-07-01 08:38:07,M02,0.784,0.631,61.91,11.74,0.24,0.034,0.047,0,-25,190,4,USURPATION
2024-07-01 08:38:08,M01,0.783,0.617,68.33,11.55,0.194,0.01,0.027,0,43,581,4,USURPATION
2024-07-01 08:38:09,M01,0.776,0.663,62.46,11.95,0.144,-0.033,-0.083,0,-19,1435,4,USURPATION
2024-07-01 08:38:10,M01,0.76,0.573,63.81,11.01,0.207,-0.1,-0.022,0,-26,755,4,USURPATION
2024-07-01 08:38:11,M02,0.858,0.57,65.52,13.14,0.084,-0.019,-0.02,0,-39,789,4,USURPATION
2024-07-01 08:38:12,M03,0.739,0.652,65.82,12.06,0.226,0.007,0.003,0,31,1609,4,USURPATION
2024-07-01 08:38:13,M02,0.847,0.609,62.0,12.43,0.222,-0.008,0.062,0,27,1280,4,USURPATION
2024-07-01 08:38:14,M02,0.831,0.588,63.43,11.75,0.267,0.041,-0.038,0,-21,1048,4,USURPATION
2024-07-01 08:38:15,M02,0.78,0.692,61.92,11.2,0.209,-0.1,0.081,0,-32,1571,4,USURPATION
2024-07-01 08:38:16,M01,0.825,0.629,66.23,12.72,0.181,-0.013,-0.013,0,-3,989,4,USURPATION
2024-07-01 08:38:17,M03,0.791,0.591,67.39,11.42,0.222,0.136,-0.027,0,37,871,4,USURPATION
2024-07-01 08:38:18,M03,0.744,0.567,62.46,12.17,0.13,0.068,0.031,0,-29,1077,4,USURPATION
2024-07-01 08:38:19,M02,0.745,0.666,67.0,12.22,0.141,0.042,0.034,0,-39,1330,4,USURPATION
2024-07-01 08:38:20,M02,0.831,0.611,66.87,12.03,0.157,0.026,0.024,0,23,640,4,USURPATION
2024-07-01 08:38:21,M03,0.829,0.602,63.61,11.59,0.226,-0.025,-0.027,0,-3,782,4,USURPATION
2024-07-01 08:38:22,M02,0.811,0.634,60.9,11.91,0.119,-0.12,0.019,0,10,709,4,USURPATION
2024-07-01 08:38:23,M03,0.779,0.644,62.76,11.51,0.114,0.031,-0.036,0,31,663,4,USURPATION
2024-07-01 08:38:24,M01,0.789,0.628,63.74,12.4,0.172,-0.168,-0.028,0,-38,957,4,USURPATION
2024-07-01 08:38:25,M01,0.783,0.644,68.12,12.28,0.195,-0.023,-0.002,0,-9,657,4,USURPATION
2024-07-01 08:38:26,M03,0.712,0.623,64.72,11.98,0.127,-0.001,-0.028,0,-17,467,4,USURPATION
2024-07-01 08:38:27,M03,0.802,0.628,62.9,11.7,0.192,-0.031,0.039,0,-31,780,4,USURPATION
2024-07-01 08:38:28,M01,0.825,0.564,65.26,13.06,0.226,0.148,-0.02,0,15,762,4,USURPATION
2024-07-01 08:38:29,M03,0.802,0.69,62.3,11.33,0.218,0.124,-0.007,0,32,1150,4,USURPATION
2024-07-01 08:38:30,M03,0.886,0.54,66.01,11.2,0.177,0.07,-0.031,0,28,1299,4,USURPATION
2024-07-01 08:38:31,M02,0.749,0.616,62.96,11.95,0.156,-0.063,0.038,0,-22,822,4,USURPATION
2024-07-01 08:38:32,M01,0.766,0.535,63.25,11.86,0.243,0.131,-0.023,0,42,264,4,USURPATION
2024-07-01 08:38:33,M01,0.805,0.596,65.73,12.55,0.161,0.042,0.042,0,33,786,4,USURPATION
2024-07-01 08:38:34,M01,0.811,0.572,68.55,12.32,0.205,-0.065,0.039,0,42,1587,4,USURPATION
2024-07-01 08:38:35,M03,0.704,0.607,69.47,12.01,0.254,0.002,-0.015,0,-34,1286,4,USURPATION
2024-07-01 08:38:36,M03,0.829,0.617,62.83,12.25,0.2,0.065,0.002,0,1,1114,4,USURPATION
2024-07-01 08:38:37,M03,0.811,0.553,63.74,12.24,0.113,-0.041,-0.016,0,29,909,4,USURPATION
2024-07-01 08:38:38,M02,0.694,0.599,66.02,13.06,0.101,0.009,0.021,0,-2,1279,4,USURPATION
2024-07-01 08:38:39,M01,0.793,0.669,67.36,12.12,0.146,0.021,-0.006,0,-46,686,4,USURPATION
2024-07-01 08:38:40,M01,0.759,0.536,60.52,11.64,0.194,-0.075,-0.014,0,17,1294,4,USURPATION
2024-07-01 08:38:41,M02,0.776,0.558,65.14,12.09,0.182,-0.019,0.003,0,-5,1166,4,USURPATION
2024-07-01 08:38:42,M03,0.732,0.643,63.96,10.65,0.266,-0.07,-0.056,0,32,1226,4,USURPATION
2024-07-01 08:38:43,M01,0.819,0.604,61.02,11.97,0.181,0.059,-0.002,0,7,1052,4,USURPATION
2024-07-01 08:38:44,M01,0.886,0.608,62.22,12.55,0.145,-0.062,0.024,0,36,603,4,USURPATION
2024-07-01 08:38:45,M03,0.812,0.651,63.8,12.3,0.106,0.02,0.006,0,-4,693,4,USURPATION
2024-07-01 08:38:46,M01,0.692,0.561,65.08,12.14,0.217,-0.095,0.035,0,-42,1183,4,USURPATION
2024-07-01 08:38:47,M02,0.813,0.575,67.03,12.32,0.16,-0.078,-0.013,0,11,1149,4,USURPATION
2024-07-01 08:38:48,M02,0.789,0.569,65.69,12.55,0.088,-0.081,-0.015,0,41,852,4,USURPATION
2024-07-01 08:38:49,M01,0.744,0.583,66.9,12.72,0.161,-0.02,-0.039,0,-8,846,4,USURPATION
2024-07-01 08:38:50,M03,0.816,0.667,65.01,12.22,0.113,0.012,-0.014,0,-31,1382,4,USURPATION
2024-07-01 08:38:51,M02,0.842,0.517,63.51,11.83,0.14,0.025,0.072,0,47,1011,4,USURPATION
2024-07-01 08:38:52,M01,0.766,0.542,64.58,10.81,0.161,-0.121,0.011,0,25,765,4,USURPATION
2024-07-01 08:38:53,M03,0.717,0.533,66.39,12.49,0.117,-0.012,-0.02,0,3,1438,4,USURPATION
2024-07-01 08:38:54,M02,0.699,0.67,67.08,12.25,0.137,-0.052,-0.035,0,43,1404,4,USURPATION
2024-07-01 08:38:55,M01,0.766,0.57,64.66,12.07,0.125,0.036,-0.056,0,41,1010,4,USURPATION
2024-07-01 08:38:56,M01,0.791,0.584,63.06,11.64,0.126,-0.019,-0.029,0,30,1071,4,USURPATION
2024-07-01 08:38:57,M02,0.773,0.521,65.65,12.48,0.112,-0.006,0.028,0,3,1287,4,USURPATION
2024-07-01 08:38:58,M03,0.765,0.588,65.94,11.86,0.137,-0.051,-0.014,0,33,1206,4,USURPATION
2024-07-01 08:38:59,M02,0.827,0.643,67.49,11.97,0.118,0.117,-0.033,0,-21,594,4,USURPATION
2024-07-01 08:39:00,M02,0.822,0.613,63.57,11.96,0.188,-0.088,-0.029,0,-18,1450,4,USURPATION
2024-07-01 08:39:01,M01,0.809,0.595,63.59,12.22,0.17,-0.028,0.024,0,-50,541,4,USURPATION
2024-07-01 08:39:02,M03,0.839,0.523,66.51,11.4,0.217,0.007,-0.002,0,-39,1146,4,USURPATION
2024-07-01 08:39:03,M01,0.766,0.584,64.12,12.28,0.25,-0.017,-0.022,0,-36,649,4,USURPATION
2024-07-01 08:39:04,M01,0.744,0.608,64.04,11.62,0.193,-0.052,-0.01,0,-38,1206,4,USURPATION
2024-07-01 08:39:05,M01,0.773,0.552,67.53,11.64,0.182,-0.124,0.08,0,-22,796,4,USURPATION
2024-07-01 08:39:06,M01,0.769,0.633,62.15,12.44,0.196,-0.048,0.045,0,14,815,4,USURPATION
2024-07-01 08:39:07,M01,0.697,0.644,69.18,11.48,0.183,-0.066,0.054,0,49,1268,4,USURPATION
2024-07-01 08:39:08,M01,0.772,0.574,63.7,12.44,0.163,0.114,-0.062,0,44,649,4,USURPATION
2024-07-01 08:39:09,M01,0.854,0.636,66.74,12.04,0.159,0.154,-0.004,0,40,852,4,USURPATION
2024-07-01 08:39:10,M03,0.838,0.595,64.74,11.15,0.111,-0.004,-0.022,0,-47,659,4,USURPATION
2024-07-01 08:39:11,M02,0.825,0.657,65.52,12.69,0.2,-0.096,0.021,0,30,1048,4,USURPATION
2024-07-01 08:39:12,M03,0.805,0.701,64.42,12.15,0.159,0.05,0.039,0,-33,1748,4,USURPATION
2024-07-01 08:39:13,M01,0.871,0.547,66.72,12.19,0.23,-0.067,0.013,0,45,654,4,USURPATION
2024-07-01 08:39:14,M03,0.746,0.639,64.25,12.5,0.204,-0.038,-0.03,0,23,1119,4,USURPATION
2024-07-01 08:39:15,M01,0.751,0.665,63.79,12.75,0.13,-0.043,-0.023,0,41,1399,4,USURPATION
2024-07-01 08:39:16,M02,0.854,0.553,68.68,12.09,0.22,-0.034,0.023,0,-22,405,4,USURPATION
2024-07-01 08:39:17,M03,0.8,0.572,65.02,12.3,0.038,-0.025,0.027,0,-28,797,4,USURPATION
2024-07-01 08:39:18,M02,0.765,0.572,63.57,12.18,0.253,-0.09,0.006,0,17,684,4,USURPATION
2024-07-01 08:39:19,M01,0.826,0.594,61.9,11.82,0.096,-0.048,0.006,0,-50,599,4,USURPATION
2024-07-01 08:39:20,M01,0.777,0.583,68.78,11.18,0.184,0.069,0.003,0,-50,1111,4,USURPATION
2024-07-01 08:39:21,M01,0.757,0.591,63.83,12.1,0.181,-0.003,0.011,0,12,1073,4,USURPATION
2024-07-01 08:39:22,M01,0.756,0.642,69.19,12.69,0.214,0.008,0.027,0,-41,1447,4,USURPATION
2024-07-01 08:39:23,M02,0.815,0.507,65.78,12.29,0.145,-0.153,0.024,0,31,1232,4,USURPATION
2024-07-01 08:39:24,M01,0.809,0.552,65.25,11.45,0.058,0.064,0.002,0,-35,1027,4,USURPATION
2024-07-01 08:39:25,M03,0.874,0.634,65.31,12.55,0.145,-0.047,-0.001,0,-38,1096,4,USURPATION
2024-07-01 08:39:26,M02,0.784,0.628,69.5,11.83,0.15,0.076,-0.002,0,-9,851,4,USURPATION
2024-07-01 08:39:27,M03,0.783,0.548,60.47,10.92,0.062,0.01,-0.027,0,-47,1107,4,USURPATION
2024-07-01 08:39:28,M03,0.87,0.628,65.4,12.51,0.162,-0.039,-0.027,0,-28,544,4,USURPATION
2024-07-01 08:39:29,M01,0.848,0.666,64.42,11.51,0.109,-0.115,0.021,0,-32,967,4,USURPATION
2024-07-01 08:39:30,M03,0.806,0.598,64.52,12.9,0.191,0.148,-0.025,0,-37,1156,4,USURPATION
2024-07-01 08:39:31,M03,0.721,0.551,65.27,12.58,0.149,0.055,0.03,0,27,951,4,USURPATION
2024-07-01 08:39:32,M01,0.758,0.644,64.41,11.87,0.254,0.059,-0.001,0,-26,808,4,USURPATION
2024-07-01 08:39:33,M02,0.746,0.686,65.35,12.22,0.148,0.124,0.03,0,-21,1040,4,USURPATION
2024-07-01 08:39:34,M01,0.801,0.557,64.91,13.23,0.181,0.015,0.024,0,-46,764,4,USURPATION
2024-07-01 08:39:35,M01,0.773,0.603,62.27,12.5,0.15,0.092,0.031,0,-22,933,4,USURPATION
2024-07-01 08:39:36,M01,0.878,0.654,65.74,12.11,0.083,-0.033,-0.016,0,-33,1263,4,USURPATION
2024-07-01 08:39:37,M02,0.721,0.606,66.43,13.46,0.151,0.05,0.016,0,-48,1284,4,USURPATION
2024-07-01 08:39:38,M03,0.741,0.514,63.85,12.05,0.196,-0.043,0.027,0,25,1080,4,USURPATION
2024-07-01 08:39:39,M01,0.811,0.623,68.79,12.29,0.189,-0.035,-0.055,0,35,708,4,USURPATION
2024-07-01 08:39:40,M01,0.825,0.552,67.7,11.51,0.146,0.006,0.062,0,7,904,4,USURPATION
2024-07-01 08:39:41,M01,0.67,0.538,66.69,11.14,0.091,-0.087,0.082,0,16,1046,4,USURPATION
2024-07-01 08:39:42,M01,0.713,0.515,66.67,11.84,0.191,0.022,0.035,0,2,794,4,USURPATION
2024-07-01 08:39:43,M02,0.786,0.659,65.02,12.01,0.18,-0.022,0.03,0,-6,1542,4,USURPATION
2024-07-01 08:39:44,M02,0.866,0.559,67.3,12.16,0.201,-0.136,0.022,0,-35,800,4,USURPATION
2024-07-01 08:39:45,M02,0.892,0.617,68.18,11.27,0.147,-0.032,-0.011,0,31,1025,4,USURPATION
2024-07-01 08:39:46,M02,0.778,0.629,66.62,12.33,0.08,-0.024,-0.003,0,-41,480,4,USURPATION
2024-07-01 08:39:47,M03,0.79,0.609,63.79,11.57,0.186,0.058,0.036,0,43,1306,4,USURPATION
2024-07-01 08:39:48,M02,0.757,0.615,64.88,12.3,0.16,0.019,-0.034,0,7,1479,4,USURPATION
2024-07-01 08:39:49,M01,0.83,0.619,66.14,12.47,0.227,0.099,-0.037,0,16,702,4,USURPATION
2024-07-01 08:39:50,M03,0.875,0.607,66.68,11.79,0.162,0.035,-0.013,0,15,552,4,USURPATION
2024-07-01 08:39:51,M01,0.861,0.563,64.8,11.5,0.158,-0.038,0.025,0,12,1076,4,USURPATION
2024-07-01 08:39:52,M03,0.797,0.559,63.8,12.78,0.18,-0.004,-0.03,0,-46,1587,4,USURPATION
2024-07-01 08:39:53,M01,0.757,0.595,68.21,12.44,0.132,-0.024,-0.007,0,1,592,4,USURPATION
2024-07-01 08:39:54,M03,0.799,0.594,62.76,12.07,0.129,0.033,-0.003,0,25,915,4,USURPATION
2024-07-01 08:39:55,M01,0.867,0.622,63.03,12.74,0.156,0.004,-0.035,0,16,1103,4,USURPATION
2024-07-01 08:39:56,M03,0.779,0.655,62.24,12.03,0.116,-0.043,-0.087,0,23,1039,4,USURPATION
2024-07-01 08:39:57,M03,0.709,0.618,63.03,11.67,0.149,0.0,-0.036,0,-1,1151,4,USURPATION
2024-07-01 08:39:58,M03,0.781,0.561,67.52,11.48,0.253,0.031,0.01,0,-34,1425,4,USURPATION
2024-07-01 08:39:59,M03,0.785,0.493,67.59,11.94,0.21,-0.069,0.018,0,-22,1312,4,USURPATION
2024-07-01 08:40:00,M03,0.708,0.563,64.81,12.38,0.175,0.021,0.019,0,-29,908,4,USURPATION
2024-07-01 08:40:01,M03,0.81,0.534,65.98,12.7,0.234,-0.108,0.023,0,-16,588,4,USURPATION
2024-07-01 08:40:02,M01,0.824,0.565,64.94,12.0,0.121,0.075,-0.021,0,-44,1338,4,USURPATION
2024-07-01 08:40:03,M01,0.891,0.613,62.52,12.61,0.279,0.036,-0.029,0,26,914,4,USURPATION
2024-07-01 08:40:04,M02,0.733,0.605,69.51,11.88,0.138,0.111,0.014,0,2,1035,4,USURPATION
2024-07-01 08:40:05,M03,0.835,0.692,67.78,11.59,0.256,-0.077,-0.007,0,-14,1277,4,USURPATION
2024-07-01 08:40:06,M01,0.847,0.624,65.69,11.32,0.256,0.077,0.034,0,25,1327,4,USURPATION
2024-07-01 08:40:07,M01,0.824,0.695,63.21,11.73,0.076,0.064,0.015,0,-47,1257,4,USURPATION
2024-07-01 08:40:08,M02,0.749,0.636,64.5,11.34,0.23,-0.013,0.047,0,-31,1521,4,USURPATION
2024-07-01 08:40:09,M01,0.746,0.654,63.54,13.01,0.147,-0.026,-0.016,0,-21,175,4,USURPATION
2024-07-01 08:40:10,M03,0.804,0.583,65.16,12.21,0.133,-0.074,0.039,0,32,1001,4,USURPATION
2024-07-01 08:40:11,M03,0.803,0.548,65.6,11.94,0.185,-0.092,0.074,0,-28,818,4,USURPATION
2024-07-01 08:40:12,M03,0.771,0.578,64.26,12.87,0.112,-0.052,0.003,0,33,733,4,USURPATION
2024-07-01 08:40:13,M02,0.863,0.6,61.98,11.33,0.184,-0.086,0.019,0,-39,834,4,USURPATION
2024-07-01 08:40:14,M02,0.779,0.57,69.33,11.92,0.115,0.109,-0.032,0,29,845,4,USURPATION
2024-07-01 08:40:15,M02,0.705,0.551,65.45,13.01,0.169,-0.103,0.033,0,-44,1081,4,USURPATION
2024-07-01 08:40:16,M01,0.788,0.621,65.9,11.92,0.224,0.01,0.042,0,18,1183,4,USURPATION
2024-07-01 08:40:17,M02,0.823,0.551,64.09,13.24,0.179,0.029,-0.017,0,14,693,4,USURPATION
2024-07-01 08:40:18,M01,0.816,0.525,61.76,12.39,0.143,0.024,0.022,0,-4,1278,4,USURPATION
2024-07-01 08:40:19,M03,0.815,0.545,64.79,12.66,0.186,0.03,0.011,0,33,1310,4,USURPATION
2024-07-01 08:40:20,M03,0.873,0.589,64.3,12.67,0.093,0.064,0.015,0,-22,295,4,USURPATION
2024-07-01 08:40:21,M01,0.743,0.552,66.41,11.99,0.12,-0.031,0.03,0,31,1190,4,USURPATION
2024-07-01 08:40:22,M01,0.778,0.589,66.82,11.74,0.14,0.006,0.02,0,26,874,4,USURPATION
2024-07-01 08:40:23,M02,0.875,0.63,66.53,11.93,0.198,-0.02,-0.004,0,12,1412,4,USURPATION
2024-07-01 08:40:24,M01,0.701,0.629,66.99,11.49,0.18,0.089,0.031,0,36,996,4,USURPATION
2024-07-01 08:40:25,M01,0.796,0.568,68.66,11.96,0.186,0.143,0.041,0,18,782,4,USURPATION
2024-07-01 08:40:26,M01,0.86,0.536,65.76,11.99,0.159,-0.082,-0.019,0,17,691,4,USURPATION
2024-07-01 08:40:27,M02,0.859,0.572,67.21,12.85,0.123,-0.139,0.001,0,5,1055,4,USURPATION
2024-07-01 08:40:28,M01,0.831,0.633,65.97,12.29,0.231,0.039,-0.062,0,4,879,4,USURPATION
2024-07-01 08:40:29,M02,0.833,0.645,61.06,13.19,0.127,0.073,0.022,0,-15,616,4,USURPATION
2024-07-01 08:40:30,M03,0.747,0.618,64.64,10.89,0.18,0.133,0.045,0,-28,538,4,USURPATION
2024-07-01 08:40:31,M02,0.867,0.66,63.18,11.37,0.155,0.05,-0.008,0,-39,1100,4,USURPATION
2024-07-01 08:40:32,M03,0.739,0.686,65.43,11.81,0.187,0.095,0.006,0,-44,576,4,USURPATION
2024-07-01 08:40:33,M01,0.742,0.577,63.34,12.75,0.131,0.113,-0.007,0,-26,329,4,USURPATION
2024-07-01 08:40:34,M03,0.818,0.674,66.2,11.93,0.211,0.1,-0.013,0,22,1315,4,USURPATION
2024-07-01 08:40:35,M03,0.774,0.588,66.97,11.24,0.226,0.06,0.009,0,37,724,4,USURPATION
2024-07-01 08:40:36,M03,0.809,0.651,67.43,11.86,0.208,-0.088,-0.027,0,-35,1149,4,USURPATION
2024-07-01 08:40:37,M02,0.82,0.636,68.28,11.38,0.168,-0.001,-0.007,0,-17,1049,4,USURPATION
2024-07-01 08:40:38,M02,0.887,0.503,61.52,11.28,0.14,0.02,-0.031,0,37,811,4,USURPATION
2024-07-01 08:40:39,M03,0.82,0.553,62.5,13.01,0.295,-0.007,0.022,0,17,1452,4,USURPATION
2024-07-01 08:40:40,M01,0.768,0.54,70.96,11.81,0.113,-0.003,0.01,0,17,1198,4,USURPATION
2024-07-01 08:40:41,M03,0.832,0.513,67.03,12.08,0.202,0.107,-0.014,0,1,977,4,USURPATION
2024-07-01 08:40:42,M01,0.757,0.644,65.42,11.94,0.176,-0.052,0.002,0,-26,749,4,USURPATION
2024-07-01 08:40:43,M02,0.844,0.703,65.03,11.86,0.157,0.054,-0.007,0,18,1172,4,USURPATION
2024-07-01 08:40:44,M01,0.802,0.588,64.84,11.56,0.169,0.021,0.042,0,-8,1220,4,USURPATION
2024-07-01 08:40:45,M03,0.819,0.643,61.0,11.83,0.136,-0.059,-0.015,0,9,1021,4,USURPATION
2024-07-01 08:40:46,M02,0.71,0.674,63.38,12.16,0.181,-0.074,0.024,0,-39,985,4,USURPATION
2024-07-01 08:40:47,M01,0.687,0.611,64.73,12.71,0.175,-0.116,-0.024,0,-3,1197,4,USURPATION
2024-07-01 08:40:48,M03,0.724,0.599,63.49,12.47,0.288,0.033,0.03,0,-23,970,4,USURPATION
2024-07-01 08:40:49,M01,0.885,0.588,63.76,11.37,0.211,-0.005,0.038,0,-9,777,4,USURPATION
2024-07-01 08:40:50,M02,0.742,0.627,70.21,12.49,0.185,-0.057,0.04,0,-8,595,4,USURPATION
2024-07-01 08:40:51,M02,0.835,0.644,64.44,12.23,0.188,-0.128,0.054,0,-11,972,4,USURPATION
2024-07-01 08:40:52,M03,0.767,0.623,65.53,11.67,0.248,0.029,0.011,0,-3,587,4,USURPATION
2024-07-01 08:40:53,M02,0.787,0.622,65.46,12.08,0.114,-0.012,0.045,0,45,1225,4,USURPATION
2024-07-01 08:40:54,M02,0.796,0.598,66.17,12.28,0.152,-0.049,0.059,0,3,972,4,USURPATION
2024-07-01 08:40:55,M03,0.88,0.522,63.98,12.01,0.069,-0.066,-0.039,0,-42,1273,4,USURPATION
2024-07-01 08:40:56,M02,0.828,0.645,67.52,12.23,0.187,-0.017,-0.021,0,-23,1072,4,USURPATION
2024-07-01 08:40:57,M01,0.818,0.537,65.87,11.55,0.201,0.032,-0.053,0,23,1150,4,USURPATION
2024-07-01 08:40:58,M02,0.863,0.631,62.32,13.01,0.113,-0.023,0.039,0,22,802,4,USURPATION
2024-07-01 08:40:59,M01,0.767,0.638,64.74,11.01,0.229,-0.081,-0.053,0,7,953,4,USURPATION
